location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Little Britain Pharmacy,Little Britain,https://pharmasave.com/little-britain/,705-786-2000,K0M 2C0,415 Eldon Road,ON,09:00-17:00,09:00-17:00,09:00-18:00,09:00-17:00,09:00-18:00,44.284763,-78.85979,No,Yes,No,Yes,No
Grand Pharmacy,Cambridge,https://www.remedys.ca/en/ontario/cambridge/grand-pharmacy-7012978,519-267-9267,N1S 1P3,304 St. Andrews Street,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.343966,-80.332135,Yes,No,Yes,Yes,Yes
Church Street Pharmacy,Windsor,https://www.remedys.ca/en/ontario/windsor/church-street-pharmacy-7012981,519-258-3333,N9A 5X2,366 Wyandotte Street West,ON,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,42.3130368,-83.0404525,No,No,No,No,Yes
Wiltshire Remedy's Rx,Sarnia,https://wiltshirepharmacy.com/,519-491-1922,N7S 5C4,"940 Murphy Road, Unit 5",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.9894334,-82.3655735,Yes,Yes,No,No,Yes
CATP Cornwall,Cornwall,https://canatp.ca/catp-cornwall/,613-932-9600,K6J 1G3,41 Second Street West,ON,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,07:00-16:00,45.018053,-74.730414,Yes,No,Yes,No,Yes
N.K.S. Health,London,https://nkshealthlondon.medmeapp.ca/schedule,519-914-2222,N6C 2R5,"750 Base Line Road East, Unit 101",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.2995009,-81.4359017,No,Yes,Yes,Yes,Yes
Agape Pharmacy,North York,http://agapepharmacy.ca/,647-344-3153,M3B 0A7,"10 Mallard Road, Unit C107",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:00-17:00,43.7478426,-79.4018463,No,Yes,Yes,Yes,No
Grace Drug Store,London,,519-473-1001,N6H 5L5,1070 Gainsborough Road,ON,07:00-17:00,07:00-17:00,07:00-17:00,07:00-17:00,07:00-17:00,43.2823462,-81.4779521,No,Yes,Yes,Yes,Yes
Academy Medical Pharmacy,Thunder Bay,www.oakmedicalarts.com,,P7B 5V2,554 Beverly Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,48.421169,-89.247806,Yes,Yes,No,No,No
Listowel Pharmacy,Listowel,,519-815-1515,N4W 1M8,130 Argyle Avenue North,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,43.732393,-80.953852,No,No,Yes,Yes,No
Medpro Health Pharmacy,Burlington,INFO@MEDPROHEALTH.CA,905-336-0999,L7M 0W8,"4903 Thomas Alton Boulevard, Unit 104",ON,09:00-20:00,09:00-20:00,09:00-19:00,09:00-19:00,09:00-19:00,43.41077,-79.81419,No,No,No,Yes,No
Big Bay Guardian Pharmacy,Barrie,https://bigbayguardian.medmeapp.ca/schedule,705-252-5061,L4M 4S6,"750 Big Bay Point Road, Unit 7",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.362938,-79.623731,Yes,No,Yes,Yes,No
Port Dalhousie Pharmacy,St. Catharines,http://pdpharmacy.ca/,905-935-0002,L2N 7E4,"2 Lakeshore Road, Unit 3",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.196278,-79.259431,Yes,Yes,Yes,Yes,Yes
Midland Clinic IDA Pharmacy,Midland,MIDLANDCLINICIDAPHARMACY.COM,705-526-9020,L4R 4K3,952 Jones Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,44.7286336,-79.8736854,No,No,No,Yes,No
Pharmasave Adel Pharmacy,Sault Ste. Marie,https://pharmasave.com/sault-st-marie/,705-450-7373,P6B 0B7,"773 Great Northern Road, Unit 12",ON,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,46.548708,-84.320111,Yes,Yes,Yes,No,Yes
Pharma Center,Hamilton,,905-528-3333,L8M 1H9,"581 Main Street East, Unit 1",ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,43.250039,-79.847778,Yes,Yes,Yes,Yes,No
Pharmasave Sally's Pharmacy,Owen Sound,pharmasave.com/owen-sound-sallys,,N4K 5N3,"1565 16th Street East, Unit 4",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-20:00,44.574376,-80.91714,Yes,Yes,Yes,No,Yes
Silver Fox Pharmacy,Burlington,http://www.silverfoxrx.ca,844-316-7369,L7L 5Z1,"5040 Mainway, Unit 2",ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.388696,-79.7789222,Yes,Yes,No,No,Yes
Yuan Ming Pharmacy,Mississauga,https://www.guardian-ida-pharmacies.ca/en/ontario/mississauga/yuan-ming-pharmacy-7022759,,L5C 2S4,1000 Burnhamthorpe Road West,ON,10:30-18:30,10:30-18:30,closed,10:30-18:30,10:30-18:30,43.571801,-79.658455,Yes,Yes,No,No,No
Pharmasave Trenton,Trenton,,613-955-0707,K8V 3R9,"290 Dundas Street West, Unit 4",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.097541,-77.587158,No,No,No,Yes,No
North Bay Regional Pharmacy,North Bay,northbayregionalpharmacy.ca,705-495-8117,P1B 5A4,50 College Drive,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,46.335514,-79.499183,No,Yes,Yes,Yes,Yes
Windsor House Pharmacy,Alliston,windsorhousepharmacy.ca,,L9R 1S8,"36 Victoria Street West, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,44.153721,-79.870618,Yes,No,Yes,Yes,Yes
Royal Oaks Pharmacy,Wingham,https://royaloakspharmacy.medmeapp.ca/schedule/,519-912-2222,N0G 2W0,131 John Street East,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,43.8849611,-81.3080987,Yes,No,Yes,No,Yes
Maidstone IDA,Maidstone,www.maidstoneida.com,519-737-7377,N0R 1K0,"13072 Talbot Road, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.2045791,-82.8764177,Yes,No,Yes,No,Yes
Guelph Discount Pharmacy,Guelph,https://guelph-discount-pharmacy.business.site,,N1H 1G7,"20 Woodlawn Road East, Unit 7",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.567507,-80.276106,Yes,Yes,No,No,No
Queen Care Pharmacy,Tottenham,www.queencarepharmacy.com,905-406-6000,L0G 1W0,29 Queen Street North,ON,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,44.023616,-79.805848,Yes,Yes,No,No,No
Benton Medical Pharmacy,Kitchener,www.BentonMedicalPharmacy.com,519-208-5020,N2G 3H1,51 Benton Street,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,43.448097,-80.488432,Yes,No,Yes,No,No
Gage Pharmacy,Hamilton,https://www.guardian-ida-pharmacies.ca/en/ontario/hamilton/gage-pharmacy-7026939,,L8V 5B7,"1050 Upper Gage Avenue, Unit 8",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.212598,-79.846528,No,No,Yes,Yes,Yes
Emerald Pharmacy,Cambridge,https://www.remedys.ca/en/ontario/cambridge/emerald-pharmacy-7026731,519-624-5030,N1R 3H2,140 Hespeler Road,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,43.378889,-80.319526,No,No,Yes,Yes,No
Duke Pharmacy,Toronto,www.dukepharmacy.ca,416-767-8800,M6P 1Y5,2798 Dundas Street West,ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.66551,-79.46273,Yes,No,No,No,No
Myers Pharmacy,Cambridge,https://myerspharmacy.medmeapp.ca/schedule,519-267-6937,N1R 5S2,685 Myers Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.34454,-80.278233,Yes,Yes,No,Yes,No
Midland Guardian Pharmacy,Midland,,705-245-3300,L4R 4K4,"9225 Country Road 93, Unit 19",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.738466,-79.908897,Yes,No,No,No,No
Pharmacie Limoges Guardian Pharmacy,Limoges,,613-443-2525,K0A 2M0,"601 Limoges Road, Unit 1",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,45.326453,-75.248386,No,Yes,No,Yes,No
Ultima Pharmacy,North York,ultimapharmacy.ca,647-705-7572,M2N 3B3,311 Sheppard Avenue East,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.7654653,-79.391988,No,Yes,Yes,No,No
Brinkley Pharmacy,Brampton,https://brinkleypharmacy.medmeapp.ca/schedule,905-495-5050,L7A 1R2,"11670 Hurontario Street, Unit 3",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.730634,-79.82163,No,No,Yes,No,No
Smithville Pharmacy,Smithville,https://smithville-pharmacy.business.site/,,L0R 2A0,"128 St. Catharines Street, Unit 102",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.097493,-79.544862,Yes,No,Yes,Yes,Yes
Erb St. IDA Pharmacy,Waterloo,https://www.guardian-ida-pharmacies.ca/en/ontario/waterloo/erb-st-ida-pharmacy-7029090,,N2L 1W4,"347 Erb Street West, Unit 6",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.454657,-80.545972,No,Yes,Yes,Yes,Yes
1 Clinic Rx Pharmacy,Toronto,1clinicrxpharmacy.com,647-344-8800,M5E 2A1,16 Yonge Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.6435329,-79.3761819,No,No,No,No,No
Main St. Pharmacy & Wellness Cnt,Kingsville,http://kingsvillepharmacy.com/,519-712-8800,N9Y 1H2,19 Main Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.0376579,-82.7407931,Yes,No,No,No,No
Calabogie Pharmacy,Calabogie,,613-752-0000,K0J 1H0,1101 Francis Street,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,45.299744,-76.730763,No,No,Yes,Yes,Yes
IDA Richmond Medical Pharmacy,London,guardian-ida-pharmacies.ca,519-601-8099,N6G 2M9,1653 Richmond Street,ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,43.2995009,-81.4574006,Yes,No,No,No,No
Community Drug Mart,Orillia,https://www.pharmaconnect.ca/appointment/fcdc7062-8782-46a3-bf10-5d3a750ae538,249-495-0797,L3V 2Y9,100 Colborne Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.605415,-79.423496,Yes,No,Yes,No,No
Integrated Care Pharmacy,Lindsay,www.bookmyshot.com/covidshot/705-878-8818,,K9V 6K8,10 Moose Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.9942975,-79.5566832,Yes,Yes,No,Yes,No
Byron Community Pharmacy,London,remedys.ca,519-601-4771,N6K 1E1,"1304 Commissioners Road West, Unit 1",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.9600462,-81.3348059,Yes,Yes,No,No,No
North Park Pharmacy,Waterloo,https://www.facebook.com/NorthParkPharmacy,519-885-7000,N2K 3P9,"99 Northfield Drive East, Unit 100",ON,10:00-17:00,10:00-17:00,09:00-15:00,10:00-17:00,09:00-15:00,43.5046662,-80.5256561,No,No,Yes,No,Yes
Merival IDA Pharmacy,Nepean,www.merivaleidapharmacy.ca,613-224-1111,K2G 3H9,1390 Clyde Avenue,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.3592565,-75.7391209,No,No,Yes,Yes,No
Niagara Falls Pharmacy,Niagara Falls,https://www.guardian-ida-pharmacies.ca/en/ontario/niagara-falls/niagara-falls-pharmacy-7035750,905-354-6437,L2E 4C3,4796 Victoria Avenue,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,43.1048154,-79.0752121,Yes,Yes,Yes,No,Yes
Belleville Pharmacy,Belleville,,613-967-9595,K8P 4A8,"690 Sidney Street, Unit 5",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.1845385,-77.4126316,Yes,Yes,Yes,No,No
Eagle Ridge Pharmacy,Barrie,https://eagleridgepharmacy.ca/covid-vaccine,,L4N 6M2,"480 Huronia Road, Unit 103",ON,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,08:30-19:30,44.3475896,-79.6647486,Yes,No,Yes,Yes,No
Courtice Medical Pharmacy,Courtice,,905-240-5599,L1E 0E2,"15 Rosswell Drive, Unit 7",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.8912675,-78.7998774,Yes,No,Yes,Yes,No
Synergy Remedy's Rx,London,www.sclondon.ca,519-266-3542,N6H 5L7,"1635 Hyde Park Road, Unit 108",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.0000784,-81.33212,No,Yes,Yes,No,No
Oasis Drug Mart,Scarborough,https://forms.gle/3GXgQfkNgzcy7isE9,647-351-4400,M1P 4T6,"1501 Ellesmere Road, Unit 100",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,43.677476,-79.4432173,Yes,No,Yes,No,No
Apothecare Pharmacy,Kitchener,www.apothecarepharmacy.ca,519-954-1055,N2G 1N4,"439 Park Street, Unit 1",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.4552824,-80.5122931,Yes,No,No,No,Yes
Kerr Speers Pharmacy,Oakville,https://kerr-speers-pharamacy.business.site/,905-844-1671,L6K 3C5,496 Kerr Street,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.4463427,-79.688653,Yes,Yes,Yes,No,No
Mi Clinic Pharmacy,Mississauga,,905-820-8600,L5M 6J3,"5055 Plantation Place, Unit 3",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.5528871,-79.7178595,Yes,No,No,Yes,Yes
Breslau Commons Pharmacy,Breslau,https://breslaucommonspharmacy.medmeapp.ca/schedule/,,N0B 1M0,"10 Townsend Drive, Unit 10",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4865646,-80.4170073,No,No,Yes,Yes,No
Ferndale Pharmacy,Barrie,https://ferndalerxpharmacy.medmeapp.ca/schedule,705-252-5000,L4N 6B9,"211 Ferndale Drive  South, Unit 7",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.35574,-79.714374,No,No,No,No,Yes
Yurek Pharmacy & Home Healthcare,London,https://yurekhomehealth.ca/,519-963-1142,N6C 4R3,555 Wellington Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.9548501,-81.2301904,Yes,Yes,Yes,No,Yes
Bradford Medex Pharmacy,Bradford,https://www.bradfordmedex.ca/,905-775-8181,L3Z 2A7,80 Holland Street East,ON,09:00-18:30,09:00-20:00,09:00-18:30,09:00-20:00,09:00-18:00,44.1147735,-79.5640582,No,No,Yes,No,No
Beverly Hills Pharmacy,North York,www.beverlyhillsrx.com,647-351-6882,M3L 1A1,56 Beverly Hills Drive,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-17:00,43.7193736,-79.5118258,Yes,No,No,Yes,Yes
New Life Family Pharmacy,Barrie,www.newlifefamilypharmacy.com,705-733-1228,L4N 8K8,"201 Hurst Drive, Unit 12",ON,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,10:00-16:00,44.3656029,-79.6504819,Yes,Yes,Yes,Yes,Yes
Advanced Pharmacy,London,https://pharmasave.com,,N6A 2C2,230 Victoria Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.0046314,-81.2570018,No,Yes,Yes,No,Yes
United Care Specialty Pharmacy,Newmarket,www.unitedcarespecialty.com,,L3X 1X4,"16715 Yonge Street, Unit 22B",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.035835,-79.473992,No,No,No,No,Yes
Parkdale Pharmasave,Hamilton,https://parkdalepharmasave.medmeapp.ca/schedule,905-543-8880,L8H 2J9,"205 Melvin Avenue, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.2434193,-79.7887205,Yes,Yes,Yes,Yes,No
Somerville Family Pharmacy,Kemptville,https://www.pharmachoice.com/,613-258-2800,K0G 1J0,11 Somerville Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-12:00,45.0152233,-75.6636786,No,Yes,Yes,No,No
Trent Drug Mart,Trenton,,613-955-0140,K8V 3S7,"31 Quinte Street, Unit 2-4",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.0995995,-77.5761008,No,Yes,No,Yes,Yes
Prince William Way Pharmasave,Barrie,https://pwwpharmasave.medmeapp.ca/schedule,,L9J 0G7,"172 Prince William Way, Unit 12",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.3627956,-79.615632,Yes,No,Yes,No,No
Whole Health Pharmacy Riverview,Brampton,www.wholehealthcooksville.ca,289-401-4678,L6Y 6H4,"75 Montpelier Street, Unit F101",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.6346947,-79.7865804,No,Yes,No,Yes,No
Royal Simcoe Pharmacy,Barrie,,705-252-6100,L4M 6Z4,"181 Livingstone Street East, Unit 6",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,44.4177397,-79.6949978,Yes,No,Yes,No,Yes
Jockvale Pharmacy & Clinic,Nepean,https://www.pharmachoice.com/locations/jockvale/,,K2J 4J9,"2201 Jockvale Road, Unit A1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.2759345,-75.7780868,No,Yes,Yes,Yes,Yes
Pharmacie St. Isidore Pharmacy,St. Isidore De Prescott,https://pharmaciestisidore.medmeapp.ca/schedule,,K0C 2B0,4553 St. Catherine Street,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,45.385011,-74.9051968,Yes,No,No,Yes,No
Pharmacy Corner - Woodstock,Woodstock,,519-290-8888,N4S 1T3,300 Main Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.1258782,-80.7638877,No,No,Yes,Yes,No
Pharmacie Alban Pharmacy,Alban,http://www.noelvillepharm.ca/,,P0M 1A0,"24 Delamere Road, Unit 101M",ON,10:00-17:30,10:00-17:30,10:00-17:30,10:00-17:30,10:00-17:30,46.1062084,-80.6261759,Yes,Yes,Yes,No,No
Danforth Village Pharmacy,Scarborough,www.danforthvillmed.com,416-691-6602,M1L 1E1,"3400 Danforth Avenue, Unit 6",ON,10:00-19:00,10:00-17:00,10:00-17:00,10:00-19:00,09:00-17:00,43.6943823,-79.2760343,Yes,No,No,No,Yes
Faircare & CDE Pharmacy,Kitchener,https://faircarepharmacy.ca/,519-208-8050,N2A 1A7,"2934 King Street East, Unit 4",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4297547,-80.4344341,No,No,Yes,No,Yes
Pharmacie Notre Dame Pharmacy,Embrun,https://www.notredamerx.ca/,,K0A 1W1,"649 Notre Dame Street, Unit 104",ON,09:00-18:00,09:00-20:00,09:00-20:00,09:00-18:00,09:00-18:00,45.2691737,-75.3106034,Yes,No,Yes,No,No
Perth Family Pharmacy,Perth,,613-466-0775,K7H 2W6,14 Isabella Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-15:00,44.9047206,-76.2532882,No,No,No,Yes,No
Ottawa South Compounding Pharmacy,Kitchener,https://shop.pharmasave.com/store9681,519-208-9495,N2E 4E9,"685 Fischer Hallman Road, Unit C",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4157696,-80.5117019,Yes,Yes,No,Yes,Yes
Pharmacy Go - Kingston,Kingston,https://pharmacygo.com/,,K7M 7J3,1479 John Counter Boulevard,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,44.2592731,-76.5215964,Yes,Yes,Yes,No,Yes
Seasons Pharmacy and Culinaria,Sudbury,http://www.seasonspharmacy.com/,,P3C 4R5,815 Lorne Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,46.4778995,-81.0174225,Yes,Yes,Yes,Yes,Yes
Hyde Park Care Pharmacy,London,https://www.hydeparkcarepharmacy.com/,,N6H 5K6,"1195 Hyde Park Road, Unit 2",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.9886216,-81.3269292,Yes,Yes,Yes,No,Yes
Ford Drive Pharmacy,Oakville,www.forddrivepharmacy.com,905-845-3673,L6J 7Z6,"609 Ford Drive, Unit 7",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.4891469,-79.6503134,No,No,No,Yes,No
Optimum Pharmacy,Newmarket,http://optimumpharmacy.myappts.ca/src/,,L3Y 2R2,"615 Davis Drive, Unit 101",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,44.0614389,-79.4523968,Yes,Yes,No,Yes,Yes
Moose Creek Pharmacy,Moose Creek,https://moosecreekpharmacy.medmeapp.ca/schedule/,,K0C 1W0,66 Sabourin Street,ON,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,45.2569416,-74.9663262,Yes,No,Yes,Yes,No
Strasburg Crossing Pharmasave,Kitchener,https://www.pharmasavestrasburgcrossing.com/,,N2E 0A5,795 Ottawa Street South,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.4222825,-80.4882642,Yes,Yes,No,No,Yes
Whole Health Pharmacy Ogilvie,Gloucester,wholehealthogilvie.com,613-749-7455,K1J 7R1,1150 Cadboro Road,ON,09:00-18:00,09:00-18:00,09:00-17:00,09:00-18:00,09:00-17:00,45.4307621,-75.6211592,No,Yes,No,No,Yes
Oak Street East Pharmacy,Leamington,https://oakstreetpharmacy.medmeapp.ca/schedule,519-326-7474,N8H 4V4,"250 Oak Street East, Unit B",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.045699,-82.587376,Yes,No,Yes,Yes,No
Welland Pharmasave,Welland,https://pharmasave.com/welland,,L3B 1X7,390 Crowland Avenue,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.9843648,-79.2358629,No,Yes,No,No,Yes
Walters Pharmacy,Oshawa,http://www.walterspharmacy.ca/,289-481-0277,L1J 1M9,305 Wentworth Street West,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.869195,-78.85382,Yes,Yes,Yes,No,Yes
Deep River's Pharmacy,Deep River,www.bookmyshot.com/(613)584-3322,613-584-3322,K0J 1P0,25 Champlain Street,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,46.100582,-77.4886501,Yes,No,Yes,No,Yes
Northland Pharmacy,London,https://northland-pharmacy.business.site/,,N5Y 4V1,"1251 Huron Street, Unit 112",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.0182,-81.2183,No,Yes,No,No,No
Parkway Pharmacy,Cambridge,,519-650-5600,N3H 5E8,"201 Preston Parkway, Unit C",ON,10:00-17:30,10:00-17:30,10:00-17:30,10:00-17:30,10:00-17:30,43.5640258,-80.4810316,Yes,No,No,Yes,Yes
Swift Compounding Pharmacy,Ottawa,https://www.remedys.ca/en/ontario/ottawa/swift-compounding-pharmacy-7044040,613-203-1265,K2P 1X6,276 Bank Street,ON,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,44.5138337,-79.7798018,No,No,No,No,No
Alcona 2 Pharmacy,Innisfil,https://www.guardian-ida-pharmacies.ca/en/ontario/innisfil/alcona-2-pharmacy-7042820,,L9S 4B7,"1354 Innisfil Beach Road, Unit 6",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.314582,-79.5555827,Yes,No,Yes,Yes,No
Pharmaright Pharmacy,Sault Ste. Marie,https://www.pharmarightsaultstemarie.ca/,705-949-5050,P6B 4K3,688 Second Line 3,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,46.5389971,-84.3169704,No,No,Yes,Yes,No
Wilson Pro Pharmacy,North York,https://wilsonpropharmacy.myappts.ca/src/,416-630-0300,M3K 1E7,928 Wilson Avenue,ON,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,43.7301652,-79.4700679,No,No,Yes,No,No
Rosedale Pharmacy,Hamilton,https://rosedaleidapharmacy.medmeapp.ca/schedule,,L8K 2A3,870 Lawrence Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.2289029,-79.803323,No,Yes,No,Yes,No
Pharma Land,Gloucester,https://www.pharmalandpharmacy.com/,613-746-4555,K1J 6N3,1740 Montreal Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.4456027,-75.6099289,No,No,No,Yes,Yes
Stevensville Pharmacy,Stevensville,https://stevensvillepharmacy.medmeapp.ca/schedule/,,L0S 1S0,"2763 Stevensville Road, Unit 3",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.9501189,-79.0555894,Yes,No,No,Yes,No
Cobourg Care Pharmacy,Cobourg,,289-252-2335,K9A 3A5,"609 William Street, Unit 5A",ON,09:00-18:00,09:00-18:00,10:00-20:00,09:00-18:00,10:00-18:00,43.964945,-78.1840556,Yes,Yes,Yes,No,No
Welland Life Compounding Pharmacy,Welland,www.wellandlifepharmacy.com,905-714-0990,L3B 5E2,838 Ontario Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.9744288,-79.2391813,No,No,Yes,No,No
Top Health Apothecary,Guelph,,519-837-8888,N1E 7M5,"235 Starwood Drive, Unit 5",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.567072,-80.2241237,Yes,Yes,Yes,Yes,Yes
Iris Compounding Pharmacy,Ottawa,https://www.facebook.com/IrisCompoundingPharmacy,613-828-6868,K2C 1E6,"2730 Iris Street, Unit 5",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,45.3477338,-75.7887091,No,No,No,Yes,Yes
Prime Medical Pharmacy,Mississauga,rxhealthmed.ca,905-615-9532,L4Y 4C5,"755 Queensway East, Unit 3",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.58995,-79.5946498,Yes,Yes,No,No,No
